a230531_MassSTDS.csv,,,,,
Points,Soak,Assured,t_2500,rH_2500,Q_2500
,,,HG2500.set_ts,HG2500.set_rh_pctc,HG2500.set_q
1,120,0,22.5,20,15
2,50,0,22.5,35,15
3,50,0,22.5,50,15
4,50,0,22.5,65,15
5,90,0,22.5,80,15
6,50,0,22.5,65,15
7,50,0,22.5,50,15
8,50,0,22.5,35,15
9,50,0,22.5,20,15
10,180,0,18.5,20,15
11,50,0,18.5,35,15
12,50,0,18.5,50,15
13,50,0,18.5,65,15
14,90,0,18.5,80,15
15,50,0,18.5,65,15
16,50,0,18.5,50,15
17,50,0,18.5,35,15
18,50,0,18.5,20,15
